日期,蔬菜品类,批发价格
2023-02-20,辣椒类,3.133333333
2023-02-21,花叶类,6.534444444
2023-02-21,茄类,8.565
2023-02-21,食用菌,5.495555556
2023-02-21,花菜类,4.853333333
2023-02-21,水生根茎类,5.67
2023-02-21,辣椒类,5.625833333
2023-02-22,花叶类,8.868571429
2023-02-22,茄类,9.393333333
2023-02-22,食用菌,5.211
2023-02-22,花菜类,5.085
2023-02-22,水生根茎类,5.673333333
2023-02-22,辣椒类,5.864166667
2023-02-23,花叶类,11.11619048
2023-02-23,茄类,9.466666667
2023-02-23,食用菌,4.81
2023-02-23,花菜类,4.836666667
2023-02-23,水生根茎类,5.666666667
2023-02-23,辣椒类,6.155
2023-02-24,花叶类,9.192222222
2023-02-24,茄类,9.536666667
2023-02-24,食用菌,4.989
2023-02-24,花菜类,4.876666667
2023-02-24,水生根茎类,5.71
2023-02-24,辣椒类,6.151666667
2023-02-25,花叶类,7.586666667
2023-02-25,茄类,8.94
2023-02-25,食用菌,4.888
2023-02-25,花菜类,5.28
2023-02-25,水生根茎类,5.71
2023-02-25,辣椒类,5.975384615
2023-02-26,花叶类,6.925
2023-02-26,茄类,9.926666667
2023-02-26,食用菌,4.915
2023-02-26,花菜类,5.315
2023-02-26,水生根茎类,5.065
2023-02-26,辣椒类,6.024166667
2023-02-27,花叶类,5.402
2023-02-27,茄类,9.806666667
2023-02-27,食用菌,4.962
2023-02-27,花菜类,6.31
2023-02-27,水生根茎类,5.72
2023-02-27,辣椒类,6.322142857
2023-02-28,花叶类,7.5025
2023-02-28,茄类,9.503333333
2023-02-28,食用菌,4.945
2023-02-28,花菜类,5.71
2023-02-28,水生根茎类,5.716666667
2023-02-28,辣椒类,5.493846154
2023-03-01,花叶类,7.287058824
2023-03-01,茄类,8.905
2023-03-01,食用菌,4.895
2023-03-01,花菜类,5.84
2023-03-01,水生根茎类,5.71
2023-03-01,辣椒类,5.996428571
2023-03-02,花叶类,8.010555556
2023-03-02,茄类,8.893333333
2023-03-02,食用菌,5.734545455
2023-03-02,花菜类,5.925
2023-03-02,水生根茎类,5.693333333
2023-03-02,辣椒类,4.937272727
2023-03-03,花叶类,6.817222222
2023-03-03,茄类,8.95
2023-03-03,食用菌,5.6075
2023-03-03,花菜类,6.23
2023-03-03,水生根茎类,5.713333333
2023-03-03,辣椒类,4.960909091
2023-03-04,花叶类,6.753684211
2023-03-04,茄类,9.026666667
2023-03-04,食用菌,5.517272727
2023-03-04,花菜类,6.405
2023-03-04,水生根茎类,5.683333333
2023-03-04,辣椒类,6.337692308
2023-03-05,花叶类,6.658235294
2023-03-05,茄类,9.033333333
2023-03-05,食用菌,4.697
2023-03-05,花菜类,6.32
2023-03-05,水生根茎类,5.693333333
2023-03-05,辣椒类,6.394545455
2023-03-06,花叶类,7.022352941
2023-03-06,茄类,8.866666667
2023-03-06,食用菌,4.717
2023-03-06,花菜类,6.155
2023-03-06,水生根茎类,9.8325
2023-03-06,辣椒类,6.003333333
2023-03-07,花叶类,8
2023-03-07,茄类,8.5
2023-03-07,食用菌,4.696
2023-03-07,花菜类,6.135
2023-03-07,水生根茎类,5.666666667
2023-03-07,辣椒类,5.52
2023-03-08,食用菌,5.627272727
2023-03-08,花叶类,4.3375
2023-03-08,茄类,8.27
2023-03-08,花菜类,6.015
2023-03-08,水生根茎类,9.325
2023-03-08,辣椒类,6.844166667
2023-03-09,花叶类,6.8165
2023-03-09,茄类,8.346666667
2023-03-09,食用菌,4.692
2023-03-09,花菜类,5.805
2023-03-09,水生根茎类,5.643333333
2023-03-09,辣椒类,5.565833333
2023-03-10,花叶类,4.681176471
2023-03-10,辣椒类,5.120833333
2023-03-10,茄类,7.74
2023-03-10,食用菌,5.824444444
2023-03-10,花菜类,5.775
2023-03-10,水生根茎类,9.295
2023-03-11,食用菌,6.530909091
2023-03-11,花叶类,5.452777778
2023-03-11,茄类,7.82
2023-03-11,水生根茎类,8.8025
2023-03-11,辣椒类,5.804
2023-03-11,花菜类,5
2023-03-12,食用菌,5.459090909
2023-03-12,花叶类,4.841176471
2023-03-12,茄类,7.806666667
2023-03-12,水生根茎类,8.785
2023-03-12,辣椒类,5.244444444
2023-03-12,花菜类,5.03
2023-03-13,花叶类,6.736428571
2023-03-13,辣椒类,6.505
2023-03-13,茄类,7.783333333
2023-03-13,食用菌,5.893333333
2023-03-13,花菜类,5.815
2023-03-13,水生根茎类,8.82
2023-03-14,花叶类,6.065
2023-03-14,辣椒类,6.656153846
2023-03-14,茄类,7.783333333
2023-03-14,食用菌,4.808888889
2023-03-14,水生根茎类,5.6
2023-03-14,花菜类,4.04
2023-03-15,食用菌,5.625454545
2023-03-15,花叶类,4.162222222
2023-03-15,茄类,7.713333333
2023-03-15,水生根茎类,8.765
2023-03-15,辣椒类,7.129
2023-03-15,花菜类,4.55
2023-03-16,食用菌,5.820833333
2023-03-16,花叶类,3.372666667
2023-03-16,辣椒类,5.99
2023-03-16,茄类,7.075
2023-03-16,花菜类,6.235
2023-03-16,水生根茎类,8.695
2023-03-17,花叶类,5.510625
2023-03-17,食用菌,5.764545455
2023-03-17,茄类,7.866666667
2023-03-17,花菜类,6.64
2023-03-17,水生根茎类,8.7225
2023-03-17,辣椒类,5.239
2023-03-18,花叶类,5.06
2023-03-18,食用菌,5.967272727
2023-03-18,茄类,7.64
2023-03-18,花菜类,6.595
2023-03-18,水生根茎类,8.5
2023-03-18,辣椒类,5.56
2023-03-19,食用菌,6.044545455
2023-03-19,花叶类,2.888181818
2023-03-19,茄类,7.586666667
2023-03-19,花菜类,6.88
2023-03-19,水生根茎类,8.36
2023-03-19,辣椒类,5.8925
2023-03-20,花叶类,5.010769231
2023-03-20,食用菌,6.077272727
2023-03-20,茄类,7.523333333
2023-03-20,花菜类,6.93
2023-03-20,水生根茎类,8.3175
2023-03-20,辣椒类,5.7225
2023-03-21,花叶类,5.475294118
2023-03-21,食用菌,5.711111111
2023-03-21,茄类,7.52
2023-03-21,花菜类,7.64
2023-03-21,水生根茎类,8.34
2023-03-21,辣椒类,5.36
2023-03-22,食用菌,5.848888889
2023-03-22,花叶类,4.666
2023-03-22,茄类,7.235
2023-03-22,花菜类,7.96
2023-03-22,水生根茎类,8.1625
2023-03-22,辣椒类,5.09
2023-03-23,花叶类,6.063684211
2023-03-23,食用菌,6.054444444
2023-03-23,茄类,7.205
2023-03-23,花菜类,8.285
2023-03-23,水生根茎类,8.12
2023-03-23,辣椒类,6.2
2023-03-24,花叶类,5.015
2023-03-24,食用菌,5.868
2023-03-24,茄类,7.743333333
2023-03-24,花菜类,8.685
2023-03-24,水生根茎类,7.8125
2023-03-24,辣椒类,6.298
2023-03-25,花叶类,5.481875
2023-03-25,食用菌,6.076666667
2023-03-25,茄类,7.68
2023-03-25,花菜类,7.855
2023-03-25,水生根茎类,7.8075
2023-03-25,辣椒类,6.321
2023-03-26,花叶类,5.650625
2023-03-26,食用菌,6.575
2023-03-26,茄类,7.546666667
2023-03-26,花菜类,7.555
2023-03-26,水生根茎类,7.79
2023-03-26,辣椒类,6.561
2023-03-27,花叶类,5.727142857
2023-03-27,食用菌,6.944444444
2023-03-27,茄类,7.026666667
2023-03-27,花菜类,7.58
2023-03-27,水生根茎类,7.81
2023-03-27,辣椒类,7.625
2023-03-28,花叶类,5.670666667
2023-03-28,食用菌,5.873333333
2023-03-28,茄类,7.06
2023-03-28,花菜类,7.58
2023-03-28,水生根茎类,7.8175
2023-03-28,辣椒类,6.876666667
2023-03-29,花叶类,5.601875
2023-03-29,食用菌,5.853
2023-03-29,茄类,7.015
2023-03-29,花菜类,7.58
2023-03-29,水生根茎类,7.8125
2023-03-29,辣椒类,6.925555556
2023-03-30,花叶类,5.38375
2023-03-30,食用菌,5.84
2023-03-30,茄类,6.643333333
2023-03-30,花菜类,7.675
2023-03-30,水生根茎类,7.8175
2023-03-30,辣椒类,8.630909091
2023-03-31,花叶类,5.300625
2023-03-31,食用菌,6.044444444
2023-03-31,茄类,6.616666667
2023-03-31,花菜类,7.675
2023-03-31,水生根茎类,7.6975
2023-03-31,辣椒类,8.116666667
2023-04-01,花叶类,5.231333333
2023-04-01,食用菌,6.037777778
2023-04-01,茄类,6.526666667
2023-04-01,花菜类,7.655
2023-04-01,水生根茎类,7.6875
2023-04-01,辣椒类,8.234166667
2023-04-02,花叶类,5
2023-04-02,食用菌,5.741
2023-04-02,茄类,6.42
2023-04-02,花菜类,8.37
2023-04-02,水生根茎类,7.665
2023-04-02,辣椒类,8.594545455
2023-04-03,花叶类,4.645555556
2023-04-03,食用菌,5.454
2023-04-03,茄类,6.346666667
2023-04-03,花菜类,8.71
2023-04-03,水生根茎类,7.67
2023-04-03,辣椒类,6.083
2023-04-04,花叶类,4.498125
2023-04-04,食用菌,5.206
2023-04-04,茄类,6.316666667
2023-04-04,花菜类,8.985
2023-04-04,水生根茎类,7.655
2023-04-04,辣椒类,5.915555556
2023-04-05,花叶类,4.376875
2023-04-05,食用菌,5.406666667
2023-04-05,茄类,6.196666667
2023-04-05,花菜类,9.02
2023-04-05,水生根茎类,7.6525
2023-04-05,辣椒类,5.858888889
2023-04-06,花叶类,4.500714286
2023-04-06,食用菌,5.177
2023-04-06,茄类,6.223333333
2023-04-06,花菜类,8.62
2023-04-06,水生根茎类,7.81
2023-04-06,辣椒类,6.548
2023-04-07,花叶类,4.624
2023-04-07,食用菌,5.177
2023-04-07,茄类,6.62
2023-04-07,花菜类,8.025
2023-04-07,水生根茎类,7.7025
2023-04-07,辣椒类,6.555
2023-04-08,花叶类,5.379411765
2023-04-08,食用菌,5.5125
2023-04-08,茄类,6.166666667
2023-04-08,花菜类,7.88
2023-04-08,水生根茎类,7.72
2023-04-08,辣椒类,6.911818182
2023-04-09,花叶类,5.184666667
2023-04-09,食用菌,5.68375
2023-04-09,辣椒类,6.830909091
2023-04-09,茄类,6.87
2023-04-09,花菜类,7.7
2023-04-09,水生根茎类,7.695
2023-04-10,花叶类,5.225714286
2023-04-10,食用菌,5.605
2023-04-10,茄类,6.655
2023-04-10,花菜类,7.485
2023-04-10,水生根茎类,7.62
2023-04-10,辣椒类,6.316
2023-04-11,花叶类,5.498125
2023-04-11,食用菌,5.51625
2023-04-11,辣椒类,7.253333333
2023-04-11,茄类,6.12
2023-04-11,花菜类,7.455
2023-04-11,水生根茎类,7.5575
2023-04-12,花叶类,5.174
2023-04-12,食用菌,5.477777778
2023-04-12,茄类,6.01
2023-04-12,花菜类,7.2
2023-04-12,水生根茎类,7.5575
2023-04-12,辣椒类,6.731818182
2023-04-13,花叶类,5.266666667
2023-04-13,食用菌,5.442222222
2023-04-13,辣椒类,6.849230769
2023-04-13,茄类,5.91
2023-04-13,花菜类,7.065
2023-04-13,水生根茎类,7.565
2023-04-14,食用菌,5.62875
2023-04-14,花叶类,3.649166667
2023-04-14,辣椒类,6.9225
2023-04-14,茄类,5.42
2023-04-14,花菜类,6.915
2023-04-14,水生根茎类,7.585
2023-04-15,花叶类,4.424285714
2023-04-15,食用菌,5.415555556
2023-04-15,辣椒类,5.953846154
2023-04-15,茄类,5.363333333
2023-04-15,花菜类,7.015
2023-04-15,水生根茎类,7.656
2023-04-16,花叶类,4.6345
2023-04-16,食用菌,5.376666667
2023-04-16,茄类,5.18
2023-04-16,花菜类,6.825
2023-04-16,水生根茎类,7.55
2023-04-16,辣椒类,6.384545455
2023-04-17,花叶类,4.742352941
2023-04-17,食用菌,6.005
2023-04-17,茄类,4.986666667
2023-04-17,花菜类,6.45
2023-04-17,水生根茎类,7.5
2023-04-17,辣椒类,6.95
2023-04-18,花叶类,4.294117647
2023-04-18,食用菌,6.074
2023-04-18,茄类,4.866666667
2023-04-18,花菜类,6.375
2023-04-18,水生根茎类,7.57
2023-04-18,辣椒类,7.018181818
2023-04-19,花叶类,5.040555556
2023-04-19,食用菌,6.086
2023-04-19,茄类,4.88
2023-04-19,花菜类,6.415
2023-04-19,水生根茎类,7.48
2023-04-19,辣椒类,6.571818182
2023-04-20,花叶类,4.967777778
2023-04-20,食用菌,5.6075
2023-04-20,茄类,4.136666667
2023-04-20,花菜类,6.61
2023-04-20,水生根茎类,7.4825
2023-04-20,辣椒类,5.806666667
2023-04-21,花叶类,4.386315789
2023-04-21,食用菌,5.485555556
2023-04-21,茄类,4.106666667
2023-04-21,花菜类,6.61
2023-04-21,水生根茎类,7.5025
2023-04-21,辣椒类,5.4
2023-04-22,花叶类,4.453125
2023-04-22,食用菌,5.251
2023-04-22,茄类,4.033333333
2023-04-22,花菜类,6.59
2023-04-22,水生根茎类,7.4775
2023-04-22,辣椒类,5.166666667
2023-04-23,花叶类,4.618666667
2023-04-23,食用菌,5.26
2023-04-23,茄类,3.073333333
2023-04-23,花菜类,6.55
2023-04-23,水生根茎类,7.343333333
2023-04-23,辣椒类,5.111111111
2023-04-24,食用菌,5.11
2023-04-24,花叶类,3.479230769
2023-04-24,茄类,3.92
2023-04-24,花菜类,6.375
2023-04-24,水生根茎类,7.336666667
2023-04-24,辣椒类,5.327142857
2023-04-25,食用菌,6.081111111
2023-04-25,花叶类,3.503076923
2023-04-25,茄类,4.116666667
2023-04-25,花菜类,6.34
2023-04-25,水生根茎类,7.396666667
2023-04-25,辣椒类,5.02625
2023-04-26,食用菌,5.193333333
2023-04-26,花叶类,3.725
2023-04-26,茄类,4.18
2023-04-26,花菜类,6.7
2023-04-26,水生根茎类,13.74
2023-04-26,辣椒类,5.046666667
2023-04-27,食用菌,5.198888889
2023-04-27,花叶类,3.658571429
2023-04-27,茄类,4.166666667
2023-04-27,花菜类,6.835
2023-04-27,水生根茎类,13.7125
2023-04-27,辣椒类,5.034444444
2023-04-28,食用菌,6.067777778
2023-04-28,花叶类,3.782142857
2023-04-28,茄类,4.18
2023-04-28,花菜类,6.75
2023-04-28,水生根茎类,13.745
2023-04-28,辣椒类,5.102222222
2023-04-29,食用菌,6.159
2023-04-29,花叶类,4.087142857
2023-04-29,辣椒类,5.159
2023-04-29,茄类,4.236666667
2023-04-29,花菜类,7.59
2023-04-29,水生根茎类,7.9575
2023-04-30,食用菌,6.55
2023-04-30,花叶类,4.195714286
2023-04-30,辣椒类,5.274
2023-04-30,茄类,4.493333333
2023-04-30,花菜类,7.805
2023-04-30,水生根茎类,13.95
2023-05-01,食用菌,6.554444444
2023-05-01,花叶类,4.412
2023-05-01,茄类,5.146666667
2023-05-01,花菜类,7.87
2023-05-01,水生根茎类,13.09
2023-05-01,辣椒类,6.5
2023-05-02,食用菌,6.99125
2023-05-02,花叶类,4.633333333
2023-05-02,茄类,5.603333333
2023-05-02,花菜类,6.86
2023-05-02,水生根茎类,8.2875
2023-05-02,辣椒类,7.102
2023-05-03,食用菌,6.51
2023-05-03,花叶类,4.656875
2023-05-03,茄类,5.563333333
2023-05-03,花菜类,6.8
2023-05-03,水生根茎类,7.846666667
2023-05-03,辣椒类,5.188888889
2023-05-04,食用菌,6.037777778
2023-05-04,花叶类,4.151538462
2023-05-04,茄类,5.44
2023-05-04,花菜类,7.17
2023-05-04,水生根茎类,8.2375
2023-05-04,辣椒类,6.4325
2023-05-05,食用菌,6.301428571
2023-05-05,花叶类,4.725333333
2023-05-05,茄类,5.216666667
2023-05-05,花菜类,7.37
2023-05-05,水生根茎类,8.0775
2023-05-05,辣椒类,7.77125
2023-05-06,食用菌,5.653333333
2023-05-06,花叶类,5.031764706
2023-05-06,茄类,5.313333333
2023-05-06,花菜类,6.88
2023-05-06,水生根茎类,8.065
2023-05-06,辣椒类,6.178
2023-05-07,食用菌,5.516666667
2023-05-07,花叶类,8.355294118
2023-05-07,茄类,4.553333333
2023-05-07,花菜类,6.44
2023-05-07,水生根茎类,8.0175
2023-05-07,辣椒类,6.295
2023-05-08,食用菌,5.533333333
2023-05-08,花叶类,8.216470588
2023-05-08,茄类,4.663333333
2023-05-08,花菜类,5.606666667
2023-05-08,水生根茎类,10.382
2023-05-08,辣椒类,6.362727273
2023-05-09,食用菌,5.335555556
2023-05-09,花叶类,4.5875
2023-05-09,茄类,4.656666667
2023-05-09,花菜类,5.316666667
2023-05-09,水生根茎类,10.392
2023-05-09,辣椒类,6.332
2023-05-10,食用菌,5.29
2023-05-10,花叶类,8.408
2023-05-10,茄类,4.546666667
2023-05-10,花菜类,6.175
2023-05-10,水生根茎类,10.364
2023-05-10,辣椒类,5.633333333
2023-05-11,花叶类,7.797777778
2023-05-11,食用菌,5.078888889
2023-05-11,茄类,4.176666667
2023-05-11,花菜类,6.195
2023-05-11,水生根茎类,10.42
2023-05-11,辣椒类,5.844
2023-05-12,食用菌,5.537142857
2023-05-12,花叶类,4.229285714
2023-05-12,茄类,4.126666667
2023-05-12,花菜类,6.19
2023-05-12,水生根茎类,10.468
2023-05-12,辣椒类,7.14
2023-05-13,食用菌,5.056666667
2023-05-13,花叶类,7.87
2023-05-13,茄类,4.14
2023-05-13,花菜类,6.145
2023-05-13,水生根茎类,10.372
2023-05-13,辣椒类,6.377
2023-05-14,花叶类,3.916875
2023-05-14,食用菌,5.095555556
2023-05-14,茄类,4.166666667
2023-05-14,花菜类,6.045
2023-05-14,水生根茎类,10.5575
2023-05-14,辣椒类,6.309
2023-05-15,食用菌,5.3625
2023-05-15,花叶类,4.651666667
2023-05-15,茄类,4.253333333
2023-05-15,花菜类,6.05
2023-05-15,水生根茎类,10.54
2023-05-15,辣椒类,6.437272727
2023-05-16,食用菌,5.51125
2023-05-16,花叶类,4.826470588
2023-05-16,茄类,4.29
2023-05-16,花菜类,6.075
2023-05-16,水生根茎类,10.4475
2023-05-16,辣椒类,6.816
2023-05-17,花叶类,4.249411765
2023-05-17,食用菌,5.4475
2023-05-17,茄类,3.88
2023-05-17,花菜类,6.07
2023-05-17,水生根茎类,9.82
2023-05-17,辣椒类,6.29
2023-05-18,花叶类,3.838823529
2023-05-18,食用菌,5.141428571
2023-05-18,茄类,3.76
2023-05-18,花菜类,6.24
2023-05-18,水生根茎类,11.54
2023-05-18,辣椒类,6.334
2023-05-19,食用菌,5.195714286
2023-05-19,花叶类,3.852
2023-05-19,茄类,3.596666667
2023-05-19,花菜类,6.415
2023-05-19,水生根茎类,11.17333333
2023-05-19,辣椒类,6.27
2023-05-20,花叶类,3.460666667
2023-05-20,食用菌,4.99125
2023-05-20,茄类,3.546666667
2023-05-20,花菜类,6.7
2023-05-20,水生根茎类,11.21333333
2023-05-20,辣椒类,6.262727273
2023-05-21,食用菌,5.291111111
2023-05-21,花叶类,3.652
2023-05-21,茄类,3.42
2023-05-21,花菜类,7.37
2023-05-21,水生根茎类,11.21666667
2023-05-21,辣椒类,6.334
2023-05-22,食用菌,5.475555556
2023-05-22,花叶类,3.385714286
2023-05-22,茄类,3.323333333
2023-05-22,花菜类,7.5
2023-05-22,水生根茎类,11.215
2023-05-22,辣椒类,6.118181818
2023-05-23,花叶类,3.274166667
2023-05-23,食用菌,5.46
2023-05-23,茄类,2.29
2023-05-23,花菜类,7.445
2023-05-23,水生根茎类,9.582
2023-05-23,辣椒类,6.016363636
2023-05-24,食用菌,5.41375
2023-05-24,花叶类,3.39
2023-05-24,茄类,2.863333333
2023-05-24,花菜类,7.465
2023-05-24,水生根茎类,10.89333333
2023-05-24,辣椒类,5.919090909
2023-05-25,食用菌,5.31125
2023-05-25,花叶类,3.418461538
2023-05-25,茄类,3.86
2023-05-25,花菜类,8.15
2023-05-25,水生根茎类,10.575
2023-05-25,辣椒类,5.779
2023-05-26,花叶类,4.055555556
2023-05-26,食用菌,12.13222222
2023-05-26,茄类,3.92
2023-05-26,花菜类,8.295
2023-05-26,水生根茎类,10.41
2023-05-26,辣椒类,6.185833333
2023-05-27,花叶类,3.664705882
2023-05-27,食用菌,5.89125
2023-05-27,茄类,3.123333333
2023-05-27,花菜类,8.355
2023-05-27,水生根茎类,10.20833333
2023-05-27,辣椒类,5.43
2023-05-28,食用菌,5.675
2023-05-28,花叶类,3.629411765
2023-05-28,茄类,3.706666667
2023-05-28,花菜类,8.325
2023-05-28,水生根茎类,9.945
2023-05-28,辣椒类,5.401818182
2023-05-29,花叶类,3.834444444
2023-05-29,食用菌,5.59625
2023-05-29,茄类,4.7925
2023-05-29,花菜类,8.37
2023-05-29,水生根茎类,10.14666667
2023-05-29,辣椒类,5.283
2023-05-30,花叶类,3.7125
2023-05-30,食用菌,5.63875
2023-05-30,茄类,4.7525
2023-05-30,花菜类,9.34
2023-05-30,水生根茎类,9.22
2023-05-30,辣椒类,5.725
2023-05-31,食用菌,5.46
2023-05-31,花叶类,3.678
2023-05-31,茄类,4.75
2023-05-31,花菜类,9.62
2023-05-31,水生根茎类,9.1275
2023-05-31,辣椒类,5.268888889
2023-06-01,食用菌,5.3425
2023-06-01,花叶类,3.78125
2023-06-01,茄类,5.0325
2023-06-01,花菜类,8.44
2023-06-01,水生根茎类,9.837142857
2023-06-01,辣椒类,5.752
2023-06-02,食用菌,5.668
2023-06-02,花叶类,3.900625
2023-06-02,茄类,5.122
2023-06-02,花菜类,9.75
2023-06-02,水生根茎类,9.827142857
2023-06-02,辣椒类,5.332727273
2023-06-03,食用菌,5.59875
2023-06-03,花叶类,3.972222222
2023-06-03,茄类,5.102
2023-06-03,花菜类,9.545
2023-06-03,水生根茎类,10.00285714
2023-06-03,辣椒类,6.112727273
2023-06-04,食用菌,5.46
2023-06-04,花叶类,3.861176471
2023-06-04,茄类,4.9175
2023-06-04,花菜类,8.19
2023-06-04,水生根茎类,9.568571429
2023-06-04,辣椒类,5.8625
2023-06-05,食用菌,5.293333333
2023-06-05,花叶类,4.108888889
2023-06-05,茄类,4.8875
2023-06-05,花菜类,8.026666667
2023-06-05,水生根茎类,9.828333333
2023-06-05,辣椒类,6.212727273
2023-06-06,食用菌,6.438888889
2023-06-06,花叶类,4.123125
2023-06-06,茄类,4.9075
2023-06-06,花菜类,8.046666667
2023-06-06,水生根茎类,9.875
2023-06-06,辣椒类,5.980909091
2023-06-07,食用菌,5.2475
2023-06-07,花叶类,3.861176471
2023-06-07,茄类,4.95
2023-06-07,花菜类,8.065
2023-06-07,水生根茎类,9.818571429
2023-06-07,辣椒类,6.701
2023-06-08,食用菌,5.20625
2023-06-08,花叶类,3.998125
2023-06-08,茄类,5.178
2023-06-08,花菜类,8.386666667
2023-06-08,水生根茎类,9.803333333
2023-06-08,辣椒类,5.676666667
2023-06-09,食用菌,6.053333333
2023-06-09,花叶类,4.12
2023-06-09,茄类,5.1275
2023-06-09,花菜类,8.88
2023-06-09,水生根茎类,9.628333333
2023-06-09,辣椒类,5.733333333
2023-06-10,食用菌,5.579090909
2023-06-10,花叶类,4.498947368
2023-06-10,茄类,5.3925
2023-06-10,花菜类,9.063333333
2023-06-10,水生根茎类,9.59
2023-06-10,辣椒类,6.841
2023-06-11,食用菌,4.804
2023-06-11,花叶类,4.099444444
2023-06-11,茄类,5.405
2023-06-11,花菜类,8.91
2023-06-11,水生根茎类,9.696666667
2023-06-11,辣椒类,6.312727273
2023-06-12,食用菌,4.394
2023-06-12,花叶类,4.335294118
2023-06-12,茄类,5.405
2023-06-12,花菜类,9.435
2023-06-12,水生根茎类,9.588
2023-06-12,辣椒类,6.377272727
2023-06-13,食用菌,5.574545455
2023-06-13,花叶类,4.088333333
2023-06-13,茄类,5.446666667
2023-06-13,花菜类,8.7
2023-06-13,水生根茎类,10.035
2023-06-13,辣椒类,7.036
2023-06-14,食用菌,4.792
2023-06-14,花叶类,3.867777778
2023-06-14,茄类,5.1075
2023-06-14,花菜类,8.973333333
2023-06-14,水生根茎类,9.2875
2023-06-14,辣椒类,6.603636364
2023-06-15,食用菌,4.85
2023-06-15,花叶类,3.735294118
2023-06-15,茄类,4.883333333
2023-06-15,花菜类,8.983333333
2023-06-15,水生根茎类,10.11833333
2023-06-15,辣椒类,6.965
2023-06-16,食用菌,4.803333333
2023-06-16,花叶类,3.703888889
2023-06-16,辣椒类,6.251538462
